,var_assetsavg,var_assetturnover,var_bvps,var_cor,var_de,var_debtc,var_debtusd,var_divyield,var_ebit,var_ebitda,var_ebitdamargin,var_ev,var_grossmargin,var_invcapavg,var_investments,var_liabilities,var_liabilitiesnc,var_netmargin,var_opex,var_payoutratio,var_rnd,var_roe,var_roic,var_ros,var_shareswa,var_taxexp,var_tbvps,var_workingcapital
2724,2.01332e-17,3.749955,1.6590135e-07,2.7720111e-17,2.5297146e-05,3.577478e-17,8.850921e-14,0.0,-6.5096986e-16,-1.3375536e-16,-2.116107e-06,2.6958347e-12,3.0717998,4.793888e-18,2.346157e-17,2.5340033e-17,5.5483874e-19,-4.684107e-06,6.5620913e-15,0.0,4.0140604e-13,-0.016336538,-0.0015782431,-4.4829976e-06,6.808242e-11,7.29724e-16,8.0223764e-08,7.51565e-16
2728,3.488747e-17,0.21619506,1.04497026e-07,0.0,0.00014776814,1.6894641e-17,4.636223e-13,0.0,-3.4829523e-15,-1.4670804e-15,-0.00023389739,7.1979646e-13,4.4326115,2.7409895e-17,4.567456e-16,7.7791036e-17,3.731898e-16,-0.00024277056,4.6348122e-15,0.0,1.8832258e-12,-0.09300763,-0.0014757288,-0.0002396819,5.683784e-11,0.0,1.5415834e-07,2.6933018e-15
2729,4.7084924e-17,2.9057646,1.2274288e-06,1.1307908e-16,1.1051313e-05,0.0,3.3190952e-13,4.2023325,1.5207256e-15,8.5947083e-16,7.5639573e-06,8.252396e-13,1.3652443,1.880921e-17,0.0,3.228365e-17,1.00811585e-16,4.1487806e-06,2.6933454e-15,0.31422818,0.0,0.008656413,0.0009393169,5.7509164e-06,2.6875668e-11,8.635759e-15,3.1168068e-07,1.7609461e-15
2730,1.8072491e-16,0.88794404,1.5910302e-07,1.9051538e-16,0.00014945172,2.6676627e-15,8.103482e-12,0.0,-2.3781282e-15,-5.8274924e-16,-4.367285e-06,1.7306142e-12,0.031028282,1.4359102e-16,1.9676317e-18,4.488609e-16,3.5798056e-16,-1.1241857e-05,3.655845e-15,0.0,0.0,-0.021868832,-0.0001931083,-7.698077e-06,2.1306244e-10,6.487357e-15,2.3756327e-07,-2.4281822e-15
2732,9.342306e-17,1.2379742,8.1689694e-07,1.06927064e-16,0.0002335453,1.6961719e-17,5.2541613e-12,0.0,-1.2468711e-15,-7.818365e-17,-8.1042396e-07,9.368571e-13,0.9973375,1.2895652e-16,0.0,2.4321212e-16,1.192108e-15,-1.0215814e-05,4.2737416e-15,0.0,6.8890206e-14,-0.031761877,-0.00011205049,-5.615068e-06,1.43835525e-11,-3.310017e-16,1.2608734e-06,2.4515974e-16
2733,9.75496e-18,0.5147502,-5.2204655e-07,0.0,-0.0001325294,0.0,0.0,0.0,-9.48221e-16,-3.938182e-16,-9.4279334e-05,4.888671e-13,4.4326115,4.9240664e-18,1.0676965e-16,4.1407216e-17,1.6812091e-16,-9.653722e-05,1.7497389e-15,0.0,7.732318e-13,0.08207321,-0.0022386257,-9.799199e-05,6.752095e-12,0.0,3.6042192e-07,4.970077e-16
2734,2.7859417e-16,5.7060056,1.7560543e-06,1.6891651e-15,6.6135195e-05,3.4477945e-18,9.5534735e-12,5.696495,8.693778e-15,4.902217e-15,3.6919316e-06,5.956799e-12,0.48758724,3.0338086e-16,7.720517e-18,5.950776e-16,2.114231e-15,1.8736428e-06,8.353145e-15,0.34863642,0.0,0.015685681,0.0003337674,2.8528168e-06,5.7808616e-11,5.20343e-16,1.2300125e-06,4.6928374e-15
2735,5.233671e-18,1.9431819,4.6206765e-07,4.5976407e-18,7.3819315e-06,1.0580392e-18,1.5938295e-14,0.0,1.4815228e-16,8.928905e-17,1.0580536e-05,8.26483e-14,2.7526517,3.8146604e-18,0.0,2.4210774e-18,2.8670638e-18,3.568843e-06,5.129277e-16,0.0,6.8921126e-14,0.0067038387,0.000450586,7.5622283e-06,8.029778e-12,8.665473e-17,1.1620379e-07,1.595037e-16
2736,6.8383427e-18,4.1540337,8.725995e-07,2.3232969e-17,1.1828357e-05,1.1179619e-17,2.7659127e-14,0.0,1.7208692e-16,1.1624097e-16,4.9075675e-06,1.042585e-13,1.3962725,5.7215516e-18,0.0,4.548675e-18,4.349412e-20,2.0966954e-06,7.537481e-16,0.0,1.0827153e-13,0.0067689246,0.00035045578,3.1245136e-06,4.968078e-12,1.0780015e-15,3.708064e-07,2.9668883e-16
2738,3.82281e-17,3.8477576,4.859824e-06,1.5282399e-16,3.3197106e-05,0.0,5.3105523e-13,1.5875478,3.9185e-16,3.4082705e-16,2.7914605e-06,2.8593588e-13,0.57623947,3.687776e-17,5.3421078e-17,5.4083123e-17,1.2422911e-16,1.0260425e-06,1.5778233e-15,0.101706706,0.0,0.0042305775,0.00012397076,1.403767e-06,3.781143e-12,1.5064379e-15,3.0898216e-06,9.975623e-16
2740,3.419075e-18,2.7539134,2.5899473e-07,4.6320427e-18,1.2389557e-05,5.5898095e-19,3.805896e-15,0.0,1.5588866e-16,7.9895516e-17,1.0220348e-05,2.0707631e-14,2.6063755,1.3117205e-18,0.0,2.6064209e-18,6.572339e-19,8.297561e-06,4.0418742e-16,0.0,9.2018515e-14,0.01692231,0.0013803666,8.603733e-06,9.179208e-12,5.4591098e-17,1.1112125e-07,2.4495033e-16
2741,3.0494631e-16,1.1813515,1.2627363e-06,4.0536488e-16,3.4492183e-05,7.785487e-16,5.6612705e-12,0.0,-3.4678308e-15,-4.6629137e-16,-1.5758245e-06,1.9777415e-12,0.25265884,3.2094788e-16,7.990535e-16,4.3559662e-16,1.645466e-15,-5.1302122e-06,7.112611e-15,0.0,0.0,-0.0064434954,-0.0001263548,-4.9811088e-06,1.1289323e-10,-4.609147e-14,7.563851e-07,6.9617464e-15
2742,1.7010465e-17,3.242926,6.0461343e-07,3.92831e-17,3.401732e-05,2.7671794e-17,2.7151306e-13,0.0,6.2662063e-16,3.3749276e-16,7.3388396e-06,6.231415e-13,1.7907751,9.348747e-18,0.0,2.5859047e-17,5.3547894e-17,4.059559e-06,1.6305706e-15,0.0,0.0,0.013863279,0.00077958533,5.8867645e-06,1.4195393e-11,3.3113993e-15,2.2619153e-07,3.0844242e-16
2744,4.5886008e-17,2.136213,1.4456335e-06,8.640121e-17,4.196045e-05,8.943695e-18,7.037367e-13,0.0,1.2817579e-16,1.8163646e-16,2.2061542e-06,3.575599e-13,1.1613442,3.901723e-17,0.0,7.3377015e-17,2.28284e-16,2.230527e-07,2.5161366e-15,0.0,0.0,0.00052068656,3.8144848e-05,6.792421e-07,1.3641872e-11,8.3337803e-16,8.1748533e-07,1.6529796e-15
2745,1.3609924e-14,0.99604154,1.7893882e-06,6.0460305e-15,5.262324e-05,1.1371909e-14,2.9503439e-10,3.0817103,4.8740135e-13,2.9078698e-13,2.5753476e-05,3.0819314e-10,2.7792473,9.068586e-15,4.405545e-14,2.4249623e-14,9.041729e-14,1.20894565e-05,6.8174465e-13,0.24136367,1.4821083e-10,0.014904652,0.00062462187,1.8656516e-05,2.9066554e-09,3.8642206e-12,7.8205375e-07,1.4376353e-13
2746,1.1975248e-18,0.7232239,-6.6938405e-06,1.0498571e-18,-5.9055452e-05,8.015787e-17,1.9831595e-13,0.0,-1.9225489e-16,-7.7736263e-17,-0.00010810156,3.7207914e-14,-0.070921786,9.846767e-19,5.275103e-19,1.2286322e-17,1.8219945e-17,-0.0002116324,2.2521778e-16,0.0,0.0,0.046601444,-0.0022696184,-0.00011538059,3.506006e-13,0.0,8.2212904e-07,-2.472238e-16
2750,2.839887e-17,5.667399,4.7665117e-07,1.5618552e-16,4.0017836e-05,5.612169e-18,1.2646859e-13,0.0,1.1112239e-15,5.0284095e-16,3.736955e-06,4.4542313e-13,0.8288984,1.3935924e-17,4.8330737e-17,5.4207968e-17,3.3597512e-17,2.1859164e-06,1.9339685e-15,0.0,5.0235017e-13,0.013798192,0.0009273966,3.5773419e-06,3.206537e-11,9.018588e-15,3.063056e-07,1.3405583e-15
2752,2.2569502e-19,0.76955146,3.68426e-08,6.376844e-20,1.959881e-05,0.0,0.0,0.0,-2.262544e-16,-9.7102315e-17,-0.00067278696,1.658023e-13,3.067367,6.0042876e-20,6.12541e-19,2.539582e-19,0.0,-0.0006666153,2.933197e-16,0.0,9.5116725e-14,-0.3380557,-0.043787904,-0.000676661,3.9660076e-12,0.0,1.788032e-08,1.36233876e-17
2754,1.1886027e-16,3.0679111,1.6141664e-06,3.054552e-16,4.1874115e-05,2.3414595e-17,2.8431923e-12,0.18677033,2.282815e-15,1.3318942e-15,4.4123085e-06,2.2839298e-12,1.3253508,1.0269556e-16,3.377726e-18,1.9262241e-16,6.3467125e-16,1.4721478e-06,9.066428e-15,0.024288168,0.0,0.005532294,0.00025747772,3.2603618e-06,3.215116e-11,1.720587e-14,6.778433e-07,2.8403899e-15
2755,4.172028e-17,2.035837,2.546087e-07,7.975193e-17,5.6594807e-05,3.1821668e-17,1.046201e-12,0.0,3.7497222e-16,3.7348023e-16,5.3127796e-06,4.1981807e-13,0.94857883,3.0652564e-17,0.0,7.3640224e-17,3.0804267e-16,6.691581e-07,1.87001e-15,0.0,1.8469667e-13,0.001757317,0.00014304317,2.309423e-06,5.7670892e-11,-3.2823761e-15,9.514232e-08,9.014931e-16
2761,1.0858626e-16,1.4413005,9.627322e-07,7.641159e-17,4.403257e-06,0.0,0.0,0.0,1.50995e-15,1.152174e-15,8.869641e-06,1.812288e-12,2.624106,6.073501e-17,5.736359e-16,3.33889e-17,3.6705084e-17,4.505665e-06,8.18417e-15,0.0,2.6544786e-12,0.0041004065,0.00028847042,5.0263916e-06,8.856864e-11,2.9437732e-15,2.550048e-07,5.2658755e-15
2762,5.002192e-16,1.8093468,2.0808393e-06,8.0147713e-16,4.5198143e-05,1.6545836e-17,7.078524e-12,0.4669258,8.1947964e-15,5.1253726e-15,6.7985566e-06,5.2260765e-12,1.1436137,3.3508287e-16,5.3753598e-17,8.599748e-16,3.1873462e-15,3.4350116e-06,1.7320218e-14,0.033902235,1.7109178e-12,0.0074197827,0.0002837023,4.7094118e-06,1.0318526e-10,2.446234e-14,1.0335849e-06,1.16356315e-14
2764,1.0700477e-18,3.448826,3.620663e-07,3.6350717e-18,1.3684633e-05,4.447208e-19,2.1165981e-15,0.0,2.9457003e-17,1.73291e-17,5.6279446e-06,8.138581e-15,0.775707,8.4438183e-19,2.6450246e-18,8.5209054e-19,2.1977901e-18,2.4981905e-06,3.6593187e-17,0.0,0.0,0.006313324,0.000405289,4.1660182e-06,1.9389126e-12,2.42343e-16,1.5905806e-07,3.908359e-17
2765,1.512902e-17,2.3189495,4.846557e-07,2.0731285e-17,2.119607e-05,3.5148724e-18,1.666739e-13,0.0,1.310334e-16,1.2684403e-16,4.367285e-06,2.2920175e-13,2.2384686,1.3346006e-17,0.0,1.6648618e-17,4.778757e-17,1.0260425e-06,1.808919e-15,0.0,9.849115e-14,0.0020176603,0.000114434544,1.9471606e-06,1.8284681e-11,-7.048471e-17,2.4096383e-07,7.551512e-16
2766,6.607325e-16,3.7164962,1.0591152e-06,2.4382625e-15,5.4306838e-05,6.6675247e-16,1.7794776e-11,1.5875478,1.1466166e-14,8.629584e-15,4.232214e-06,6.6132655e-12,0.74467874,6.9476866e-16,5.1653456e-16,1.1909829e-15,4.6199256e-15,1.070653e-06,5.730522e-14,0.10524873,0.0,0.0052719507,0.00019072424,2.4452715e-06,2.3369418e-10,6.433457e-14,6.4361836e-07,1.0576776e-14
2768,4.0414716e-16,3.98674,-1.0351017e-07,1.6554209e-15,-0.0017809018,2.7023375e-17,1.0827011e-11,4.2957172,1.0506188e-15,2.6198803e-15,1.936013e-06,3.6580157e-12,0.6205656,3.8762957e-16,0.0,1.3510296e-15,5.2030663e-15,-8.922109e-08,2.3171157e-14,-3.3117929,0.0,-0.02317055,3.099269e-05,3.1697965e-07,8.2724494e-11,-8.273661e-15,1.2304878e-06,7.0080008e-15
2769,4.157072e-18,5.404876,-2.565824e-08,1.7659562e-17,-0.00079806877,1.539657e-17,1.6034549e-13,0.0,-2.2554296e-16,-8.4494554e-17,-4.5023558e-06,1.185421e-13,1.5159532,4.5400966e-18,0.0,1.4662918e-17,4.33822e-17,-1.8290323e-06,3.828312e-16,0.0,6.701438e-14,0.039442003,-0.00057694083,-5.207523e-06,8.088834e-12,-4.1765645e-15,1.4944145e-07,5.1005687e-17
2770,2.3590106e-16,2.0152469,2.7345764e-06,3.6407432e-16,3.980199e-05,4.9190326e-18,5.0251105e-12,1.1206219,3.4886674e-15,2.1347202e-15,5.4028264e-06,2.7052074e-12,1.5913075,1.4108866e-16,1.0250686e-17,3.7544508e-16,1.32947e-15,1.9628637e-06,1.4181112e-14,0.13662095,0.0,0.0042305775,0.00028847042,3.8037556e-06,3.8914347e-11,2.1629132e-14,1.0875549e-06,7.3701065e-15
2771,4.2311344e-16,1.5828568,5.9451463e-06,5.254271e-16,3.8636423e-05,4.4807915e-18,9.337234e-12,0.0,4.007026e-15,3.0815088e-15,5.5378973e-06,6.2895245e-12,1.5203857,2.5166124e-16,0.0,6.5297235e-16,2.5915257e-15,1.4275374e-06,1.6799215e-14,0.0,1.9592895e-12,0.0022780034,0.00018595613,3.1245136e-06,3.2056836e-11,2.8126854e-14,1.9297581e-06,9.935599e-15
2772,2.9471866e-17,2.2288682,5.5439347e-07,8.4371734e-17,3.1384e-05,1.5005285e-16,3.765735e-13,0.0,-9.706354e-16,-2.7256967e-16,-4.9976147e-06,2.7617573e-13,-0.33687845,2.6031543e-17,9.620644e-18,3.313616e-17,2.12839e-17,-9.278992e-06,7.187964e-16,0.0,0.0,-0.021803748,-0.00043389763,-7.652794e-06,2.148301e-11,-5.929008e-16,3.1928622e-07,5.6271173e-16
2773,2.9773596e-15,1.2843016,8.154715e-07,1.1651446e-15,4.083805e-05,1.206077e-14,7.341564e-11,0.0,1.3492198e-13,6.230852e-14,1.9585246e-05,2.3824193e-10,3.3022954,1.3654991e-15,1.1445366e-15,4.6935146e-15,1.05416105e-14,1.2223288e-05,1.4038445e-13,0.0,4.3695523e-11,0.018419284,0.0011491135,1.8339537e-05,1.5905147e-09,7.953253e-13,2.2549679e-07,1.2412196e-14
2774,4.879121e-18,1.5288079,5.5044598e-08,0.0,1.2346389e-05,0.0,0.0,0.0,1.7916629e-16,7.797925e-17,1.25615725e-05,6.1241534e-13,4.4326115,1.1509292e-18,3.974516e-17,3.5663135e-18,6.362786e-18,1.2267899e-05,6.0617087e-16,0.0,2.0254793e-13,0.014188707,0.0018094962,1.2452771e-05,5.9184095e-11,0.0,2.1536826e-08,3.4228914e-16
2777,3.481742e-16,2.9881246,8.2709454e-07,8.0292535e-16,0.000100152516,0.0,4.4254604e-12,6.630347,2.358095e-15,2.7106604e-15,3.151649e-06,2.3232356e-12,1.5691445,2.0972806e-16,2.0578877e-16,8.677535e-16,3.3717362e-15,7.5837926e-07,3.6703754e-14,0.719537,0.0,0.0033193764,0.00013112291,1.1773529e-06,1.1818316e-10,9.479502e-15,6.411685e-07,4.1253485e-16
2779,1.4237416e-15,3.8245935,9.4880664e-07,5.243045e-15,0.00013503322,1.9228945e-16,3.027015e-11,1.2140071,5.70927e-14,3.1643938e-14,6.978651e-06,4.2067808e-11,0.85992664,1.0611574e-15,2.3251557e-16,3.3995657e-15,9.56323e-15,4.193391e-06,4.833635e-14,0.098164685,0.0,0.038921315,0.00062462187,5.4339366e-06,2.9942196e-10,1.9763359e-13,1.2107791e-06,2.8297226e-14
2780,6.4771584e-18,3.7422338,2.4989373e-07,1.9952349e-17,3.7427686e-05,0.0,0.0,0.0,1.4416055e-16,7.046748e-17,3.5118373e-06,2.0645767e-13,1.3785421,2.9099854e-18,0.0,1.1081763e-17,0.0,1.8290323e-06,6.509417e-16,0.0,7.874344e-14,0.006899096,0.00057455676,3.079231e-06,1.3361968e-11,1.3322992e-15,1.5562094e-07,3.426818e-16
2782,9.292752e-16,1.4104154,1.5352181e-06,1.049677e-15,5.093964e-05,1.2472922e-15,2.5906258e-11,0.6536961,2.3438576e-14,1.2355099e-14,1.1345936e-05,2.5183062e-11,1.4583292,4.280309e-16,3.65732e-16,1.6780274e-15,6.9526772e-15,5.933202e-06,1.7017702e-14,0.082984574,0.0,0.010023215,0.0006365421,9.282975e-06,2.4201083e-10,1.250378e-13,4.0049724e-07,1.3137518e-14
2784,4.3980092e-16,3.335581,1.2071434e-06,1.1677118e-15,0.00011107432,4.963751e-17,7.300904e-12,0.0,6.6826436e-15,5.39365e-15,4.4123085e-06,3.752923e-12,1.4760597,3.4007743e-16,1.7228654e-15,9.657421e-16,2.646319e-15,2.052085e-06,4.421949e-14,0.0,8.558712e-12,0.012626648,0.00022886909,2.3547059e-06,8.1262316e-11,1.40969415e-14,1.4383603e-06,1.02102995e-14
2785,1.0792579e-17,3.7010536,1.1553883e-06,2.9590616e-17,2.1584594e-05,1.4131039e-18,6.939122e-14,0.0,6.492136e-17,6.5638496e-17,1.9810363e-06,9.4235167e-14,1.6843923,5.383299e-18,3.7277494e-18,1.114593e-17,1.4883014e-17,6.691581e-07,1.525076e-15,0.0,1.849028e-13,0.002147832,0.00014065913,8.603733e-07,5.0411767e-12,2.701914e-16,5.471232e-07,4.6320023e-16
2786,2.2036197e-17,1.6034468,1.1436558e-06,1.867654e-17,7.856792e-06,8.362355e-19,3.795939e-14,0.0,6.2051844e-16,2.9228166e-16,9.950206e-06,6.7746145e-13,2.4689646,9.238663e-18,1.2475835e-18,1.1936456e-17,1.1018193e-17,6.5577497e-06,1.4887228e-15,0.0,3.2600197e-13,0.007029268,0.00077958533,9.147127e-06,1.4975781e-11,3.6900817e-15,4.4686172e-07,1.8178024e-15
2787,6.195609e-17,4.04851,8.556036e-07,1.6262285e-16,4.51118e-05,0.0,1.0630951e-12,0.0,2.2825768e-15,1.7340291e-15,8.329358e-06,1.5327274e-12,2.0257034,4.4623198e-17,1.0223185e-17,1.04802037e-16,2.9235477e-16,2.4089693e-06,9.227537e-15,0.0,0.0,0.012301219,0.0005936292,4.7094118e-06,3.0633083e-11,2.0802663e-14,4.0265456e-07,1.02390944e-16
2789,1.0973738e-17,2.705012,5.0077426e-07,2.8247553e-17,2.870751e-05,1.993997e-17,5.518549e-14,0.0,-4.258139e-16,-1.1749265e-16,-4.772497e-06,1.5674574e-13,0.8998201,5.6787297e-18,0.0,1.3802114e-17,1.3970983e-17,-1.0037372e-05,1.2064972e-15,0.0,1.7719337e-13,-0.024732608,-0.0008701794,-7.471663e-06,1.0829426e-11,3.437166e-15,2.3672227e-07,2.7519775e-16
2790,4.235142e-17,3.3561711,9.345521e-07,1.2397074e-16,7.64958e-05,2.8396234e-18,1.4223209e-12,0.6536961,2.676332e-16,2.9090195e-16,2.4762955e-06,5.8985954e-13,1.1923724,5.456063e-17,0.0,9.150759e-17,3.3259368e-16,4.4610545e-08,3.792106e-15,1.2650088,0.0,0.00032542905,5.7217272e-05,9.962217e-07,1.4438742e-11,1.0323937e-15,8.640326e-07,4.2668345e-16
2791,3.4506385e-18,0.3834889,1.3497989e-07,2.479064e-18,2.5383482e-05,4.109628e-18,1.9438835e-14,0.0,-5.442262e-16,-2.0961395e-16,-0.0001899994,2.226256e-14,-2.4999928,1.1662357e-18,1.8701253e-18,2.9927351e-18,3.662412e-18,-0.00018986246,6.5274286e-16,0.0,1.6870061e-13,-0.058121633,-0.005423721,-0.00021291975,9.848244e-12,-1.3454287e-15,7.152128e-08,9.855602e-17
2792,6.081686e-18,2.800241,4.8026965e-07,1.7574372e-17,2.672173e-05,3.286808e-18,1.265903e-13,0.0,-1.9839563e-16,-1.7552996e-17,-1.2606596e-06,6.887157e-14,0.6028352,6.061938e-18,0.0,8.088155e-18,2.5496388e-17,-4.371833e-06,5.1534263e-16,0.0,9.4100475e-14,-0.0105439015,-0.00038144848,-6.0678963e-06,7.1107126e-12,-2.001213e-15,2.5928293e-07,2.0632632e-16
2793,9.952564e-18,1.0192053,2.2215212e-07,2.391021e-18,1.8346906e-05,1.3683853e-18,8.253484e-15,0.0,-7.99268e-16,-3.2393835e-16,-3.8450115e-05,1.7562559e-13,3.559387,-9.228544e-19,0.0,8.862093e-18,3.205206e-18,-4.0060266e-05,1.866224e-15,0.0,7.077222e-13,-0.032022223,0.0100630885,-4.0935654e-05,2.4523323e-11,-1.1885656e-16,8.973068e-08,4.103229e-16
2794,4.9188474e-17,4.2183776,-2.6261318e-07,1.4658597e-16,-0.00026950525,0.0,2.2680486e-12,0.0,-1.1850456e-15,-1.3031885e-16,-7.654005e-07,8.431641e-13,1.8085054,3.5054717e-17,0.0,1.9644364e-16,6.0671737e-16,-3.6134538e-06,1.0501999e-14,0.0,1.5623359e-12,0.051613048,-0.00039336877,-2.9433822e-06,3.1316946e-11,4.7542625e-16,3.7351222e-07,1.0201923e-15
2795,1.8853782e-17,3.0293047,1.951342e-06,5.474607e-17,1.5238723e-05,0.0,0.0,0.0,5.592286e-16,2.5292155e-16,5.3127796e-06,2.785786e-13,0.87765706,5.8592894e-19,0.0,1.723922e-17,2.2907935e-17,3.1673485e-06,5.516225e-16,0.0,0.0,0.0072896113,0.011090614,5.0716744e-06,6.5433644e-12,5.0838824e-15,4.887653e-07,6.118981e-16
2796,1.6464641e-17,1.7707406,2.3004696e-07,1.27290655e-17,1.0490113e-05,3.2048302e-17,7.928965e-14,0.0,-3.1466747e-16,-6.004251e-17,-2.4762955e-06,9.0140124e-13,2.8102756,4.7531225e-18,0.0,1.06437e-17,1.2518965e-17,-4.9517703e-06,2.377752e-15,0.0,3.593083e-13,-0.006183152,-0.00077004917,-5.615068e-06,4.974311e-11,-9.603922e-16,5.3055917e-08,4.0326879e-16
2797,2.2006518e-18,0.0077212523,4.7917315e-08,0.0,4.7486105e-06,0.0,0.0,0.0,-3.5752377e-16,-1.5264263e-16,-0.012296248,1.7900304e-13,4.4326115,9.412547e-19,0.0,6.5544654e-19,9.673959e-19,-0.012331202,4.641246e-16,0.0,1.6553784e-13,-0.052719507,-0.004412882,-0.012431624,3.252581e-11,5.700969e-17,1.7222147e-08,7.872824e-17
2799,1.705469e-16,0.13126129,1.3977162e-06,0.0,1.1957865e-05,0.0,1.6595477e-12,0.0,-1.3178204e-14,-5.494969e-15,-0.00029341853,1.2704819e-11,4.4326115,1.5901797e-16,2.0980655e-15,1.3589401e-16,4.8242634e-16,-0.0002992475,1.893355e-14,0.0,7.84462e-12,-0.029614046,-0.00096315745,-0.00030375706,9.166514e-11,0.0,5.9531595e-07,1.1151136e-14
2801,4.367331e-16,5.0342565,1.0642688e-06,2.4256665e-15,0.00013503322,2.642862e-16,1.3760083e-11,0.0,5.2801815e-15,3.6066553e-15,1.9810363e-06,2.7013628e-12,0.33687845,3.9387548e-16,0.0,1.0714319e-15,3.1373226e-15,3.5688436e-07,1.1049321e-14,0.0,4.281211e-13,0.0042305775,0.00015496343,1.2679186e-06,8.410597e-11,2.1361703e-14,1.4652355e-06,1.8059076e-14
2802,4.200306e-16,1.9406081,2.5219637e-07,8.2609657e-16,0.00025098567,6.3500234e-17,2.2406106e-11,0.0,3.5005741e-15,4.4265743e-15,6.5284153e-06,5.1438003e-12,0.6693243,5.9357496e-16,1.8251222e-17,1.1588119e-15,5.3309768e-15,-8.029897e-07,8.976225e-15,0.0,0.0,-0.0057275514,6.913753e-05,2.2188574e-06,2.0653738e-10,6.77206e-15,4.2389888e-07,1.6007174e-15
2803,1.0223009e-18,2.3910146,1.18422655e-07,7.923875e-19,4.515497e-05,0.0,0.0,0.0,-3.1939763e-17,-9.479128e-18,-4.68245e-06,1.21282175e-14,3.2313735,-9.74251e-19,0.0,1.5718844e-18,0.0,-6.7361916e-06,3.7022333e-16,0.0,5.887206e-14,0.028182156,0.00038144848,-6.792421e-06,3.319165e-12,0.0,4.0806622e-08,-1.451509e-17
2804,2.4807059e-17,0.9780253,1.2016609e-06,1.36340375e-17,9.773504e-05,0.0,1.2576274e-12,0.0,9.709926e-17,9.254287e-17,4.5924025e-06,9.371798e-13,2.349284,2.3151955e-17,0.0,5.762194e-17,2.711828e-16,-6.3793077e-06,1.2127828e-15,0.0,3.5242845e-13,-0.011064588,4.768106e-05,2.0830091e-06,5.53495e-12,2.4047723e-16,9.4261094e-07,1.0963278e-15
2805,6.095433e-16,1.3872516,7.220492e-07,4.6468715e-16,8.202146e-06,8.500982e-18,3.2217352e-14,0.0,1.8200307e-15,3.7646066e-15,5.3578033e-06,1.8486471e-11,2.3936102,1.05663436e-16,1.1402413e-15,3.4110022e-16,4.174602e-16,1.5167585e-06,4.7010644e-14,0.0,1.6766272e-11,0.0014318879,0.00020026045,1.1320701e-06,6.4886346e-10,-1.815465e-14,1.5752234e-07,2.0475571e-14
2806,7.678032e-16,0.8750753,2.2353372e-06,7.6214304e-16,6.0911727e-05,8.0493256e-17,2.6597018e-11,4.108947,-2.3218094e-15,3.2039966e-15,5.717992e-06,6.2680217e-12,0.22163057,8.8212155e-16,0.0,1.4247794e-15,7.003351e-15,-4.773328e-06,6.2414538e-15,-0.19379933,0.0,-0.00559738,-3.099269e-05,-1.8113121e-06,1.1805303e-10,8.637832e-15,1.7657638e-06,3.11636e-14
2807,2.9005972e-15,2.4218996,1.3461805e-06,4.987476e-15,7.718651e-05,1.439935e-14,8.0565506e-11,3.3618655,8.95385e-14,4.853263e-14,8.329358e-06,6.7404624e-11,1.7952076,1.3943107e-15,0.0,6.166623e-15,1.3813818e-14,4.014949e-06,1.9918985e-13,0.33750433,0.0,0.015425338,0.0007462086,6.6112893e-06,6.695946e-10,6.7789703e-13,7.9569253e-07,2.4789524e-14
2808,3.5636053e-16,1.4387268,2.5917016e-06,3.960841e-16,5.642213e-05,1.3705319e-16,1.0175627e-11,1.1206219,6.26954e-15,3.935256e-15,9.229829e-06,6.166629e-12,1.5647118,2.3118716e-16,0.0,6.913716e-16,2.8818373e-15,4.4610542e-06,1.1456854e-14,0.11132077,0.0,0.008005556,0.000314695,6.339593e-06,5.3326336e-11,2.8848285e-14,8.820958e-07,5.506023e-15
2810,1.2418137e-16,1.6240367,1.6657023e-06,1.4540596e-16,2.4002069e-05,0.0,1.0052433e-12,0.0,8.091208e-16,6.091043e-16,3.646908e-06,1.2143572e-12,1.7553141,9.1508715e-17,3.8924105e-16,1.4034208e-16,3.1179796e-16,2.4981905e-06,7.633136e-15,0.0,1.3812878e-12,0.003774977,0.000102514285,2.0830091e-06,3.9586504e-11,-7.3269544e-15,8.2143436e-07,6.3084363e-15
2811,4.4896493e-18,1.5519717,7.909427e-06,2.497814e-18,8.892853e-06,0.0,0.0,0.0,-3.3728746e-16,-1.1395395e-16,-1.9675294e-05,2.8970007e-15,3.102828,1.7758499e-19,0.0,2.1162165e-18,0.0,-2.475885e-05,9.626835e-16,0.0,3.2365205e-13,-0.026359754,-0.022069179,-2.5131958e-05,3.3923843e-13,0.0,3.1056543e-06,2.6561699e-16
2812,3.621506e-17,2.674127,1.1864195e-07,5.5293073e-17,8.133075e-05,0.0,2.2565975e-12,0.0,1.6897712e-15,8.0320926e-16,9.995229e-06,1.5466373e-12,2.3138232,2.4824976e-17,0.0,1.178372e-16,5.094492e-16,6.6469706e-06,3.3320834e-15,0.0,5.921631e-13,0.017312827,0.00079150556,9.056561e-06,1.3782298e-10,9.2659755e-15,1.0947582e-07,3.8835e-15
2814,4.476553e-19,5.101174,9.14486e-08,1.3096812e-18,2.2447977e-05,7.8480927e-19,1.963798e-15,0.0,1.08916675e-17,5.0052864e-18,2.6563898e-06,2.2663913e-14,2.3049579,2.7188713e-19,3.1252093e-19,5.5520125e-19,4.7625643e-21,8.922108e-07,1.1621308e-16,0.0,0.0,-0.01041373,0.00046489033,2.4905544e-06,3.0514478e-12,0.0,4.3219917e-08,2.5754143e-17
